CHP_ID	Medicinal_properties	Class	x_rank	y_rank
CHP03724	Liver meridian	Meridian tropism	12	7
CHP03724	Kidney meridian	Meridian tropism	21	10
CHP03724	Cold therapeutic	Therapeutic nature	6	17
CHP03725	Sweet medicinal	Medicinal flavor	13	19
CHP03725	Large intestine meridian	Meridian tropism	2	9
CHP03725	Liver meridian	Meridian tropism	12	7
CHP03725	Cold therapeutic	Therapeutic nature	6	17
CHP03726	Sweet medicinal	Medicinal flavor	13	19
CHP03726	Cool therapeutic	Therapeutic nature	15	11
CHP03727	Sweet medicinal	Medicinal flavor	13	19
CHP03727	Stomach meridian	Meridian tropism	8	3
CHP03727	Lung meridian	Meridian tropism	5	8
CHP03727	Kidney meridian	Meridian tropism	21	10
CHP03727	Cool therapeutic	Therapeutic nature	15	11
CHP03728	Bitter medicinal	Medicinal flavor	10	13
CHP03728	Liver meridian	Meridian tropism	12	7
CHP03728	Kidney meridian	Meridian tropism	21	10
CHP03728	Cool therapeutic	Therapeutic nature	15	11
CHP03729	Sour medicinal	Medicinal flavor	20	20
CHP03729	Astringent medicinal	Medicinal flavor	17	18
CHP03729	Large intestine meridian	Meridian tropism	2	9
CHP03729	Stomach meridian	Meridian tropism	8	3
CHP03729	Spleen meridian	Meridian tropism	19	5
CHP03729	Warm therapeutic	Therapeutic nature	18	6
CHP03730	Sour medicinal	Medicinal flavor	20	20
CHP03730	Astringent medicinal	Medicinal flavor	17	18
CHP03730	Warm therapeutic	Therapeutic nature	18	6
CHP03731	Sour medicinal	Medicinal flavor	20	20
CHP03731	Astringent medicinal	Medicinal flavor	17	18
CHP03731	Neutral therapeutic	Therapeutic nature	16	15
CHP03732	Sour medicinal	Medicinal flavor	20	20
CHP03732	Astringent medicinal	Medicinal flavor	17	18
CHP03732	Large intestine meridian	Meridian tropism	2	9
CHP03732	Warm therapeutic	Therapeutic nature	18	6
CHP03733	Sour medicinal	Medicinal flavor	20	20
CHP03733	Astringent medicinal	Medicinal flavor	17	18
CHP03733	Liver meridian	Meridian tropism	12	7
CHP03733	Warm therapeutic	Therapeutic nature	18	6
CHP03734	Bitter medicinal	Medicinal flavor	10	13
CHP03734	Small intestine meridian	Meridian tropism	3	22
CHP03734	Heart meridian	Meridian tropism	9	21
CHP03734	Cool therapeutic	Therapeutic nature	15	11
CHP03735	Sweet medicinal	Medicinal flavor	13	19
CHP03735	Astringent medicinal	Medicinal flavor	17	18
CHP03735	Spleen meridian	Meridian tropism	19	5
CHP03735	Liver meridian	Meridian tropism	12	7
CHP03735	Heart meridian	Meridian tropism	9	21
CHP03735	Cold therapeutic	Therapeutic nature	6	17
CHP03736	Pungent medicinal	Medicinal flavor	14	4
CHP03736	Bitter medicinal	Medicinal flavor	10	13
CHP03736	Lung meridian	Meridian tropism	5	8
CHP03736	Liver meridian	Meridian tropism	12	7
CHP03736	Heart meridian	Meridian tropism	9	21
CHP03736	Cold therapeutic	Therapeutic nature	6	17
CHP03737	Pungent medicinal	Medicinal flavor	14	4
CHP03737	Bitter medicinal	Medicinal flavor	10	13
CHP03737	Lung meridian	Meridian tropism	5	8
CHP03737	Heart meridian	Meridian tropism	9	21
CHP03737	Neutral therapeutic	Therapeutic nature	16	15
CHP03738	Bitter medicinal	Medicinal flavor	10	13
CHP03738	Heart meridian	Meridian tropism	9	21
CHP03738	Neutral therapeutic	Therapeutic nature	16	15
CHP03739	Pungent medicinal	Medicinal flavor	14	4
CHP03739	Bitter medicinal	Medicinal flavor	10	13
CHP03739	Spleen meridian	Meridian tropism	19	5
CHP03739	Kidney meridian	Meridian tropism	21	10
CHP03739	Neutral therapeutic	Therapeutic nature	16	15
CHP03740	Pungent medicinal	Medicinal flavor	14	4
CHP03740	Bitter medicinal	Medicinal flavor	10	13
CHP03740	Liver meridian	Meridian tropism	12	7
CHP03740	Kidney meridian	Meridian tropism	21	10
CHP03740	Neutral therapeutic	Therapeutic nature	16	15
CHP03741	Pungent medicinal	Medicinal flavor	14	4
CHP03741	Bitter medicinal	Medicinal flavor	10	13
CHP03741	Liver meridian	Meridian tropism	12	7
CHP03741	Kidney meridian	Meridian tropism	21	10
CHP03741	Neutral therapeutic	Therapeutic nature	16	15
CHP03742	Pungent medicinal	Medicinal flavor	14	4
CHP03742	Bitter medicinal	Medicinal flavor	10	13
CHP03742	Neutral therapeutic	Therapeutic nature	16	15
CHP03743	Pungent medicinal	Medicinal flavor	14	4
CHP03743	Bitter medicinal	Medicinal flavor	10	13
CHP03743	Liver meridian	Meridian tropism	12	7
CHP03743	Heart meridian	Meridian tropism	9	21
CHP03743	Neutral therapeutic	Therapeutic nature	16	15
CHP03744	Sweet medicinal	Medicinal flavor	13	19
CHP03744	Astringent medicinal	Medicinal flavor	17	18
CHP03744	Liver meridian	Meridian tropism	12	7
CHP03744	Neutral therapeutic	Therapeutic nature	16	15
CHP03745	Bitter medicinal	Medicinal flavor	10	13
CHP03745	Large intestine meridian	Meridian tropism	2	9
CHP03745	Lung meridian	Meridian tropism	5	8
CHP03745	Cool therapeutic	Therapeutic nature	15	11
CHP03746	Sweet medicinal	Medicinal flavor	13	19
CHP03746	Neutral therapeutic	Therapeutic nature	16	15
CHP03747	Pungent medicinal	Medicinal flavor	14	4
CHP03747	Liver meridian	Meridian tropism	12	7
CHP03747	Warm therapeutic	Therapeutic nature	18	6
CHP03748	Sweet medicinal	Medicinal flavor	13	19
CHP03748	Liver meridian	Meridian tropism	12	7
CHP03748	Heart meridian	Meridian tropism	9	21
CHP03748	Cold therapeutic	Therapeutic nature	6	17
CHP03749	Bitter medicinal	Medicinal flavor	10	13
CHP03749	Spleen meridian	Meridian tropism	19	5
CHP03749	Kidney meridian	Meridian tropism	21	10
CHP03749	Bladder meridian	Meridian tropism	7	12
CHP03749	Cold therapeutic	Therapeutic nature	6	17
CHP03750	Pungent medicinal	Medicinal flavor	14	4
CHP03750	Lung meridian	Meridian tropism	5	8
CHP03750	Liver meridian	Meridian tropism	12	7
CHP03750	Bladder meridian	Meridian tropism	7	12
CHP03750	Neutral therapeutic	Therapeutic nature	16	15
CHP03751	Pungent medicinal	Medicinal flavor	14	4
CHP03751	Stomach meridian	Meridian tropism	8	3
CHP03751	Liver meridian	Meridian tropism	12	7
CHP03751	Heart meridian	Meridian tropism	9	21
CHP03751	Warm therapeutic	Therapeutic nature	18	6
CHP03752	Bitter medicinal	Medicinal flavor	10	13
CHP03752	Spleen meridian	Meridian tropism	19	5
CHP03752	Liver meridian	Meridian tropism	12	7
CHP03752	Warm therapeutic	Therapeutic nature	18	6
CHP03753	Sweet medicinal	Medicinal flavor	13	19
CHP03753	Pungent medicinal	Medicinal flavor	14	4
CHP03753	Stomach meridian	Meridian tropism	8	3
CHP03753	Lung meridian	Meridian tropism	5	8
CHP03753	Liver meridian	Meridian tropism	12	7
CHP03753	Warm therapeutic	Therapeutic nature	18	6
CHP03754	Sweet medicinal	Medicinal flavor	13	19
CHP03754	Bitter medicinal	Medicinal flavor	10	13
CHP03754	Lung meridian	Meridian tropism	5	8
CHP03754	Bladder meridian	Meridian tropism	7	12
CHP03754	Cold therapeutic	Therapeutic nature	6	17
CHP03755	Sweet medicinal	Medicinal flavor	13	19
CHP03755	Spleen meridian	Meridian tropism	19	5
CHP03755	Liver meridian	Meridian tropism	12	7
CHP03755	Cold therapeutic	Therapeutic nature	6	17
CHP03756	Bitter medicinal	Medicinal flavor	10	13
CHP03756	Liver meridian	Meridian tropism	12	7
CHP03756	Cool therapeutic	Therapeutic nature	15	11
CHP03757	Bitter medicinal	Medicinal flavor	10	13
CHP03757	Liver meridian	Meridian tropism	12	7
CHP03757	Kidney meridian	Meridian tropism	21	10
CHP03757	Warm therapeutic	Therapeutic nature	18	6
CHP03758	Bitter medicinal	Medicinal flavor	10	13
CHP03758	Spleen meridian	Meridian tropism	19	5
CHP03758	Lung meridian	Meridian tropism	5	8
CHP03758	Cool therapeutic	Therapeutic nature	15	11
CHP03759	Sweet medicinal	Medicinal flavor	13	19
CHP03759	Lung meridian	Meridian tropism	5	8
CHP03759	Liver meridian	Meridian tropism	12	7
CHP03759	Cool therapeutic	Therapeutic nature	15	11
CHP03760	Salty medicinal	Medicinal flavor	23	16
CHP03760	Large intestine meridian	Meridian tropism	2	9
CHP03760	Stomach meridian	Meridian tropism	8	3
CHP03760	Lung meridian	Meridian tropism	5	8
CHP03760	Cold therapeutic	Therapeutic nature	6	17
CHP03761	Pungent medicinal	Medicinal flavor	14	4
CHP03761	Liver meridian	Meridian tropism	12	7
CHP03761	Warm therapeutic	Therapeutic nature	18	6
CHP03762	Bitter medicinal	Medicinal flavor	10	13
CHP03762	Small intestine meridian	Meridian tropism	3	22
CHP03762	Heart meridian	Meridian tropism	9	21
CHP03762	Cold therapeutic	Therapeutic nature	6	17
CHP03763	Sweet medicinal	Medicinal flavor	13	19
CHP03763	Bitter medicinal	Medicinal flavor	10	13
CHP03763	Liver meridian	Meridian tropism	12	7
CHP03763	Kidney meridian	Meridian tropism	21	10
CHP03763	Cold therapeutic	Therapeutic nature	6	17
CHP03764	Pungent medicinal	Medicinal flavor	14	4
CHP03764	Bitter medicinal	Medicinal flavor	10	13
CHP03764	Neutral therapeutic	Therapeutic nature	16	15
CHP03765	Bitter medicinal	Medicinal flavor	10	13
CHP03765	Pungent medicinal	Medicinal flavor	14	4
CHP03765	Warm therapeutic	Therapeutic nature	18	6
CHP03766	Pungent medicinal	Medicinal flavor	14	4
CHP03766	Warm therapeutic	Therapeutic nature	18	6
CHP03767	Pungent medicinal	Medicinal flavor	14	4
CHP03767	Stomach meridian	Meridian tropism	8	3
CHP03767	Spleen meridian	Meridian tropism	19	5
CHP03767	Liver meridian	Meridian tropism	12	7
CHP03767	Kidney meridian	Meridian tropism	21	10
CHP03767	Warm therapeutic	Therapeutic nature	18	6
CHP03768	Sweet medicinal	Medicinal flavor	13	19
CHP03768	Stomach meridian	Meridian tropism	8	3
CHP03768	Spleen meridian	Meridian tropism	19	5
CHP03768	Warm therapeutic	Therapeutic nature	18	6
CHP03769	Pungent medicinal	Medicinal flavor	14	4
CHP03769	Stomach meridian	Meridian tropism	8	3
CHP03769	Spleen meridian	Meridian tropism	19	5
CHP03769	Neutral therapeutic	Therapeutic nature	16	15
CHP03770	Sweet medicinal	Medicinal flavor	13	19
CHP03770	Sour medicinal	Medicinal flavor	20	20
CHP03770	Bitter medicinal	Medicinal flavor	10	13
CHP03770	Astringent medicinal	Medicinal flavor	17	18
CHP03770	Cool therapeutic	Therapeutic nature	15	11
CHP03770	Cold therapeutic	Therapeutic nature	6	17
CHP03771	Bitter medicinal	Medicinal flavor	10	13
CHP03771	Astringent medicinal	Medicinal flavor	17	18
CHP03771	Stomach meridian	Meridian tropism	8	3
CHP03771	Neutral therapeutic	Therapeutic nature	16	15
CHP03772	Astringent medicinal	Medicinal flavor	17	18
CHP03772	Neutral therapeutic	Therapeutic nature	16	15
CHP03773	Sweet medicinal	Medicinal flavor	13	19
CHP03773	Spleen meridian	Meridian tropism	19	5
CHP03773	Lung meridian	Meridian tropism	5	8
CHP03773	Neutral therapeutic	Therapeutic nature	16	15
CHP03774	Astringent medicinal	Medicinal flavor	17	18
CHP03774	Neutral therapeutic	Therapeutic nature	16	15
CHP03775	Sweet medicinal	Medicinal flavor	13	19
CHP03775	Astringent medicinal	Medicinal flavor	17	18
CHP03775	Cold therapeutic	Therapeutic nature	6	17
CHP03776	Bitter medicinal	Medicinal flavor	10	13
CHP03776	Astringent medicinal	Medicinal flavor	17	18
CHP03777	Sweet medicinal	Medicinal flavor	13	19
CHP03777	Stomach meridian	Meridian tropism	8	3
CHP03777	Lung meridian	Meridian tropism	5	8
CHP03777	Heart meridian	Meridian tropism	9	21
CHP03777	Cool therapeutic	Therapeutic nature	15	11
CHP03778	Bitter medicinal	Medicinal flavor	10	13
CHP03778	Lung meridian	Meridian tropism	5	8
CHP03778	Cold therapeutic	Therapeutic nature	6	17
CHP03779	Sweet medicinal	Medicinal flavor	13	19
CHP03779	Astringent medicinal	Medicinal flavor	17	18
CHP03779	Large intestine meridian	Meridian tropism	2	9
CHP03779	Lung meridian	Meridian tropism	5	8
CHP03779	Heart meridian	Meridian tropism	9	21
CHP03779	Cool therapeutic	Therapeutic nature	15	11
CHP03780	Bitter medicinal	Medicinal flavor	10	13
CHP03780	Spleen meridian	Meridian tropism	19	5
CHP03780	Liver meridian	Meridian tropism	12	7
CHP03780	Heart meridian	Meridian tropism	9	21
CHP03780	Cool therapeutic	Therapeutic nature	15	11
CHP03781	Sweet medicinal	Medicinal flavor	13	19
CHP03781	Bitter medicinal	Medicinal flavor	10	13
CHP03781	Liver meridian	Meridian tropism	12	7
CHP03781	Heart meridian	Meridian tropism	9	21
CHP03781	Cold therapeutic	Therapeutic nature	6	17
CHP03782	Sweet medicinal	Medicinal flavor	13	19
CHP03782	Bitter medicinal	Medicinal flavor	10	13
CHP03782	Cool therapeutic	Therapeutic nature	15	11
CHP03783	Bitter medicinal	Medicinal flavor	10	13
CHP03783	Lung meridian	Meridian tropism	5	8
CHP03783	Cold therapeutic	Therapeutic nature	6	17
CHP03784	Sweet medicinal	Medicinal flavor	13	19
CHP03784	Bitter medicinal	Medicinal flavor	10	13
CHP03784	Cool therapeutic	Therapeutic nature	15	11
CHP03785	Sweet medicinal	Medicinal flavor	13	19
CHP03785	Liver meridian	Meridian tropism	12	7
CHP03785	Heart meridian	Meridian tropism	9	21
CHP03785	Neutral therapeutic	Therapeutic nature	16	15
CHP03786	Pungent medicinal	Medicinal flavor	14	4
CHP03786	Bitter medicinal	Medicinal flavor	10	13
CHP03786	Cool therapeutic	Therapeutic nature	15	11
CHP03787	Bitter medicinal	Medicinal flavor	10	13
CHP03787	Liver meridian	Meridian tropism	12	7
CHP03787	Kidney meridian	Meridian tropism	21	10
CHP03787	Cold therapeutic	Therapeutic nature	6	17
CHP03788	Sweet medicinal	Medicinal flavor	13	19
CHP03788	Neutral therapeutic	Therapeutic nature	16	15
CHP03789	Bitter medicinal	Medicinal flavor	10	13
CHP03789	Large intestine meridian	Meridian tropism	2	9
CHP03789	Heart meridian	Meridian tropism	9	21
CHP03789	Gallbladder meridian	Meridian tropism	4	14
CHP03789	Neutral therapeutic	Therapeutic nature	16	15
CHP03790	Pungent medicinal	Medicinal flavor	14	4
CHP03790	Bitter medicinal	Medicinal flavor	10	13
CHP03790	Warm therapeutic	Therapeutic nature	18	6
CHP03791	Sweet medicinal	Medicinal flavor	13	19
CHP03791	Liver meridian	Meridian tropism	12	7
CHP03791	Kidney meridian	Meridian tropism	21	10
CHP03791	Warm therapeutic	Therapeutic nature	18	6
CHP03792	Pungent medicinal	Medicinal flavor	14	4
CHP03792	Hot therapeutic	Therapeutic nature	22	2
CHP03793	Pungent medicinal	Medicinal flavor	14	4
CHP03793	Hot therapeutic	Therapeutic nature	22	2
CHP03794	Sweet medicinal	Medicinal flavor	13	19
CHP03794	Large intestine meridian	Meridian tropism	2	9
CHP03794	Stomach meridian	Meridian tropism	8	3
CHP03794	Spleen meridian	Meridian tropism	19	5
CHP03794	Lung meridian	Meridian tropism	5	8
CHP03794	Warm therapeutic	Therapeutic nature	18	6
CHP03795	Sweet medicinal	Medicinal flavor	13	19
CHP03795	Cool therapeutic	Therapeutic nature	15	11
CHP03796	Sweet medicinal	Medicinal flavor	13	19
CHP03796	Salty medicinal	Medicinal flavor	23	16
CHP03796	Large intestine meridian	Meridian tropism	2	9
CHP03796	Lung meridian	Meridian tropism	5	8
CHP03796	Heart meridian	Meridian tropism	9	21
CHP03796	Bladder meridian	Meridian tropism	7	12
CHP03796	Cold therapeutic	Therapeutic nature	6	17
CHP03797	Sweet medicinal	Medicinal flavor	13	19
CHP03797	Salty medicinal	Medicinal flavor	23	16
CHP03797	Small intestine meridian	Meridian tropism	3	22
CHP03797	Large intestine meridian	Meridian tropism	2	9
CHP03797	Liver meridian	Meridian tropism	12	7
CHP03797	Cool therapeutic	Therapeutic nature	15	11
CHP03798	Sweet medicinal	Medicinal flavor	13	19
CHP03798	Large intestine meridian	Meridian tropism	2	9
CHP03798	Bladder meridian	Meridian tropism	7	12
CHP03798	Cool therapeutic	Therapeutic nature	15	11
CHP03799	Pungent medicinal	Medicinal flavor	14	4
CHP03799	Bitter medicinal	Medicinal flavor	10	13
CHP03799	Spleen meridian	Meridian tropism	19	5
CHP03799	Liver meridian	Meridian tropism	12	7
CHP03799	Kidney meridian	Meridian tropism	21	10
CHP03799	Warm therapeutic	Therapeutic nature	18	6
CHP03800	Sweet medicinal	Medicinal flavor	13	19
CHP03800	Large intestine meridian	Meridian tropism	2	9
CHP03800	Kidney meridian	Meridian tropism	21	10
CHP03800	Bladder meridian	Meridian tropism	7	12
CHP03800	Cold therapeutic	Therapeutic nature	6	17
CHP03801	Bitter medicinal	Medicinal flavor	10	13
CHP03801	Lung meridian	Meridian tropism	5	8
CHP03801	Liver meridian	Meridian tropism	12	7
CHP03801	Cold therapeutic	Therapeutic nature	6	17
CHP03802	Sweet medicinal	Medicinal flavor	13	19
CHP03802	Large intestine meridian	Meridian tropism	2	9
CHP03802	Stomach meridian	Meridian tropism	8	3
CHP03802	Bladder meridian	Meridian tropism	7	12
CHP03802	Cool therapeutic	Therapeutic nature	15	11
CHP03803	Sweet medicinal	Medicinal flavor	13	19
CHP03803	Bitter medicinal	Medicinal flavor	10	13
CHP03803	Liver meridian	Meridian tropism	12	7
CHP03803	Kidney meridian	Meridian tropism	21	10
CHP03803	Cool therapeutic	Therapeutic nature	15	11
CHP03804	Bitter medicinal	Medicinal flavor	10	13
CHP03804	Lung meridian	Meridian tropism	5	8
CHP03804	Neutral therapeutic	Therapeutic nature	16	15
CHP03805	Bitter medicinal	Medicinal flavor	10	13
CHP03805	Cold therapeutic	Therapeutic nature	6	17
CHP03806	Sweet medicinal	Medicinal flavor	13	19
CHP03806	Sour medicinal	Medicinal flavor	20	20
CHP03806	Lung meridian	Meridian tropism	5	8
CHP03806	Neutral therapeutic	Therapeutic nature	16	15
CHP03807	Bitter medicinal	Medicinal flavor	10	13
CHP03807	Spleen meridian	Meridian tropism	19	5
CHP03807	Liver meridian	Meridian tropism	12	7
CHP03807	Kidney meridian	Meridian tropism	21	10
CHP03807	Neutral therapeutic	Therapeutic nature	16	15
CHP03808	Pungent medicinal	Medicinal flavor	14	4
CHP03808	Bitter medicinal	Medicinal flavor	10	13
CHP03808	Neutral therapeutic	Therapeutic nature	16	15
CHP03809	Sweet medicinal	Medicinal flavor	13	19
CHP03809	Large intestine meridian	Meridian tropism	2	9
CHP03809	Lung meridian	Meridian tropism	5	8
CHP03809	Liver meridian	Meridian tropism	12	7
CHP03809	Heart meridian	Meridian tropism	9	21
CHP03809	Bladder meridian	Meridian tropism	7	12
CHP03809	Neutral therapeutic	Therapeutic nature	16	15
CHP03810	Bitter medicinal	Medicinal flavor	10	13
CHP03810	Large intestine meridian	Meridian tropism	2	9
CHP03810	Liver meridian	Meridian tropism	12	7
CHP03810	Cool therapeutic	Therapeutic nature	15	11
CHP03811	Sweet medicinal	Medicinal flavor	13	19
CHP03811	Liver meridian	Meridian tropism	12	7
CHP03811	Kidney meridian	Meridian tropism	21	10
CHP03811	Warm therapeutic	Therapeutic nature	18	6
CHP03812	Bitter medicinal	Medicinal flavor	10	13
CHP03812	Cool therapeutic	Therapeutic nature	15	11
CHP03813	Bitter medicinal	Medicinal flavor	10	13
CHP03813	Liver meridian	Meridian tropism	12	7
CHP03813	Heart meridian	Meridian tropism	9	21
CHP03813	Cool therapeutic	Therapeutic nature	15	11
CHP03814	Sweet medicinal	Medicinal flavor	13	19
CHP03814	Stomach meridian	Meridian tropism	8	3
CHP03814	Neutral therapeutic	Therapeutic nature	16	15
CHP03815	Salty medicinal	Medicinal flavor	23	16
CHP03815	Large intestine meridian	Meridian tropism	2	9
CHP03815	Liver meridian	Meridian tropism	12	7
CHP03815	Kidney meridian	Meridian tropism	21	10
CHP03815	Neutral therapeutic	Therapeutic nature	16	15
CHP03816	Sweet medicinal	Medicinal flavor	13	19
CHP03816	Bitter medicinal	Medicinal flavor	10	13
CHP03816	Spleen meridian	Meridian tropism	19	5
CHP03816	Neutral therapeutic	Therapeutic nature	16	15
CHP03817	Large intestine meridian	Meridian tropism	2	9
CHP03817	Cool therapeutic	Therapeutic nature	15	11
CHP03818	Sweet medicinal	Medicinal flavor	13	19
CHP03818	Pungent medicinal	Medicinal flavor	14	4
CHP03818	Neutral therapeutic	Therapeutic nature	16	15
CHP03819	Pungent medicinal	Medicinal flavor	14	4
CHP03819	Warm therapeutic	Therapeutic nature	18	6
CHP03820	Pungent medicinal	Medicinal flavor	14	4
CHP03820	Bitter medicinal	Medicinal flavor	10	13
CHP03820	Liver meridian	Meridian tropism	12	7
CHP03820	Warm therapeutic	Therapeutic nature	18	6
CHP03821	Sweet medicinal	Medicinal flavor	13	19
CHP03821	Bitter medicinal	Medicinal flavor	10	13
CHP03821	Liver meridian	Meridian tropism	12	7
